観測点番号,震度発表名称,機関,緯度,経度,メッシュコード,JCODE,AVS,ARV
1410030,北見市端野町二区（旧）＊,自治体,43.87,143.95,6543674524,8,412.7,0.9737
1410031,北見市端野町二区＊,自治体,43.8608,143.9468,6543673523,8,387.6,1.0271
1410060,端野町端野＊,自治体,43.85,143.95,6543672522,10,286.8,1.3277
1410070,北見通報所,気象庁,43.82,143.92,6543578323,10,300,1.2779
1410230,訓子府町東町（旧）＊,自治体,43.73,143.75,6543467031,10,335.5,1.1617
1410231,訓子府町東町＊,自治体,43.7253,143.7417,6543457912,10,333.5,1.1675
1410320,置戸町拓殖＊,防災科研,43.670697,143.578,6543440613,10,426.1,0.9475
1410520,佐呂間町永代町＊,防災科研,44.0185,143.774697,6643062122,11,312.5,1.2341
1420000,紋別市南が丘町（旧）,気象庁,44.35,143.35,6643422722,8,437.7,0.9262
1420001,紋別市南が丘町,気象庁,44.3455,143.3555,6643421814,8,407.1,0.9852
1420020,紋別市幸町＊,防災科研,44.355697,143.3538,6643422832,8,410,0.9792
1420200,遠軽町丸瀬布金湧山,気象庁,44.0092,143.3559,6643021812,1,775.5,0.5689
1420220,遠軽町学田＊,防災科研,44.0921,143.5336,6643141221,11,324.8,1.1942
1420221,遠軽町白滝＊,防災科研,43.8785,143.1747,6543615324,8,514.7,0.8068
1420230,遠軽町生田原（旧）＊,自治体,43.92,143.53,6543740214,8,513.2,0.8087
1420231,遠軽町生田原＊,自治体,43.9094,143.5347,6543649222,10,407,0.9852
1420620,湧別町栄町＊,防災科研,44.2199,143.615497,6643246913,11,259.4,1.4463
1420630,湧別町上湧別（旧）＊,自治体,44.15,143.57,6643148521,11,303.4,1.2657
1420631,湧別町上湧別＊,自治体,44.1515,143.573,6643148522,11,302.9,1.2673
1420720,滝上町旭町＊,防災科研,44.191497,143.0774,6643202633,10,400.2,0.9996
1420820,興部町興部＊,防災科研,44.479597,143.1277,6643517031,15,179.9,1.975
1420920,西興部村西興部＊,防災科研,44.328697,142.9447,6642379523,8,504,0.8213
1421000,雄武町雄武（旧）,気象庁,44.58,142.97,6642679741,16,260.2,1.4425
1421001,雄武町雄武,気象庁,44.5825,142.9618,6642679644,8,349.4,1.1221
1450000,胆振伊達市梅本,気象庁,42.4739,140.8761,6340576033,11,289.7,1.3165
1450020,胆振伊達市末永町＊,防災科研,42.4727,140.8658,6340566932,8,287.9,1.3233
1450021,胆振伊達市大滝区本町＊,防災科研,42.6711,141.0791,6441000632,8,494.3,0.8349
1450120,豊浦町大岸＊,防災科研,42.589397,140.643597,6340750132,15,207.5,1.749
1450510,壮瞥町壮瞥温泉,気象庁,42.57,140.85,6340668724,24,0,0
1450511,壮瞥町滝之町,気象庁,42.57,140.9,6340678213,2,400.3,0.9994
1450520,壮瞥町滝之町＊,防災科研,42.5533,140.886597,6340676024,8,359.6,1.0948
1450630,洞爺湖町栄町（旧）＊,自治体,42.55,140.77,6340666121,8,434.6,0.9318
1450631,洞爺湖町洞爺町（旧）＊,自治体,42.65,140.83,6340768612,11,354,1.1097
1450632,洞爺湖町栄町＊,自治体,42.5513,140.7641,6340666111,8,383.7,1.0362
1450633,洞爺湖町洞爺町＊,自治体,42.6481,140.83,6340767634,11,347.4,1.1276
1450670,虻田町栄町（旧）,気象庁,42.55,140.77,6340666121,8,434.6,0.9318
1460000,室蘭市山手町（旧）,気象庁,42.32,140.97,6340378723,3,418.5,0.9622
1460001,室蘭市山手町,気象庁,42.3118,140.9752,6340377813,3,457,0.8927
1460020,室蘭市寿町＊,防災科研,42.3483,141.0319,6341401243,15,207.5,1.749
1460030,室蘭市東町＊,自治体,42.35,141.02,6341402121,15,202.8,1.7835
1460100,苫小牧市しらかば,気象庁,42.62,141.55,6341744413,18,194.5,1.8484
1460101,苫小牧市末広町,気象庁,42.6381,141.6124,6341746842,16,260.2,1.4425
1460120,苫小牧市旭町＊,防災科研,42.634397,141.6057,6341746812,16,260.2,1.4425
1460200,登別市鉱山,気象庁,42.4709,141.0346,6341506242,8,477.8,0.8595
1460220,登別市桜木町＊,防災科研,42.4211,141.0814,6341500641,10,269.9,1.398
1460300,白老町大町,気象庁,42.5512,141.3558,6341626812,15,160.4,2.1785
1460320,白老町緑丘＊,防災科研,42.562697,141.349897,6341627742,6,405.6,0.9882
1460600,厚真町鹿沼,気象庁,42.6226,141.9204,6341774341,9,234.2,1.5777
1460630,厚真町京町（旧）＊,自治体,42.72,141.88,6441076014,13,170.4,2.0684
1460631,厚真町京町＊,自治体,42.7237,141.8779,6441076033,12,214,1.7038
1460920,安平町早来北進＊,防災科研,42.7655,141.8221,6441161544,9,281.6,1.3486
1460921,安平町追分柏が丘＊,防災科研,42.874097,141.8204,6441264543,9,281.3,1.3497
1461020,むかわ町松風＊,防災科研,42.575,141.927897,6341679411,13,160.1,2.182
1461021,むかわ町穂別＊,防災科研,42.7608,142.1346,6442111024,8,471.7,0.8689
1500020,日高地方日高町日高＊,防災科研,42.877497,142.448397,6442235524,8,517.7,0.8027
1500021,日高地方日高町門別＊,防災科研,42.4825,142.0543,6342507434,18,194.5,1.8484
1500070,日高門別通報所,気象庁,42.52,142.03,6342602214,12,204.6,1.7705
1500100,平取町仁世宇,気象庁,42.7811,142.3599,6442123842,10,410.5,0.9781
1500120,平取町本町＊,防災科研,42.588597,142.131,6342710032,9,318.5,1.2144
1500121,平取町振内＊,防災科研,42.727497,142.2973,6442027324,8,455.5,0.8952
1500170,平取町本町２,気象庁,42.6,142.13,6342712012,1,641.3,0.6689
1510030,新冠町北星町（旧）＊,自治体,42.37,142.32,6342424523,13,157.8,2.2083
1510031,新冠町北星町＊,自治体,42.3624,142.3183,6342423514,13,160.7,2.1751
1510300,新ひだか町静内ときわ町,気象庁,42.35,142.37,6342422921,13,168.8,2.0853
1510301,新ひだか町静内山手町,気象庁,42.3448,142.3622,6342421824,13,164.5,2.1322
1510302,新ひだか町静内御園,気象庁,42.4099,142.4667,6342439712,8,436,0.9293
1510320,新ひだか町静内御幸町＊,防災科研,42.3414,142.368797,6342420943,13,159.4,2.1904
1510321,新ひだか町三石旭町＊,防災科研,42.2528,142.5643,6342340513,8,461.2,0.8857
1510322,新ひだか町静内農屋＊,防災科研,42.4194,142.4992,6342530924,10,344.9,1.1347
1520000,浦河町潮見（旧）,気象庁,42.17,142.78,6342260214,3,453.3,0.8989
1520001,浦河町野深,気象庁,42.2826,142.7498,6342353944,3,424.8,0.95
1520002,浦河町潮見,気象庁,42.1625,142.7771,6342169231,3,407.1,0.9851
1520020,浦河町築地＊,防災科研,42.167797,142.7673,6342260112,20,253.3,1.4761
1520120,様似町栄町＊,防災科研,42.1306,142.9353,6342175442,15,207.5,1.749
1520200,えりも町本町,気象庁,42.0174,143.1533,6343012212,3,442.4,0.9177
1520221,えりも町目黒＊,防災科研,42.1287,143.3153,6343125513,15,207.5,1.749
1520222,えりも町えりも岬＊,防災科研,41.936997,143.240297,6243712913,8,361.9,1.0889
1550020,上士幌町清水谷＊,防災科研,43.319097,143.3049,6443728414,8,510.6,0.8122
1550030,上士幌町上士幌（旧）＊,自治体,43.23,143.3,6443627431,9,334,1.1661
1550031,上士幌町上士幌＊,自治体,43.2325,143.2962,6443627343,8,374.9,1.0567
1550070,糠平通報所,気象庁,43.37,143.2,6543014524,1,641.3,0.6689
1550130,鹿追町東町（旧）＊,自治体,43.1,142.98,6442572812,11,365,1.0812
1550131,鹿追町東町＊,自治体,43.0991,142.989,6442571933,8,346.6,1.13
1550220,新得町２条＊,防災科研,43.073597,142.839497,6442468733,9,312.7,1.2334
1550221,新得町トムラウシ＊,防災科研,43.333797,142.9473,6542070522,8,524.5,0.7938
1550300,足寄町上螺湾,気象庁,43.2993,143.7656,6443765133,10,418.2,0.9629
1550320,足寄町南１条＊,防災科研,43.2436,143.554397,6443649412,10,365,1.0812
1550420,陸別町陸別＊,防災科研,43.4716,143.7483,6543156942,1,641.3,0.6689
1560000,帯広市東４条,気象庁,42.9226,143.2122,6443310642,11,313.3,1.2314
1560020,帯広市東６条＊,防災科研,42.9311,143.213697,6443311731,11,308.5,1.2477
1560130,音更町元町（旧）＊,自治体,43,143.2,6443410522,11,332.5,1.1706
1560131,音更町元町＊,自治体,42.9942,143.198,6443319524,11,333.7,1.167
1560220,士幌町士幌＊,防災科研,43.1694,143.2408,6443610914,8,333.5,1.1676
1560300,十勝清水町南４条,気象庁,43.0115,142.8845,6442471024,9,313,1.2323
1560430,芽室町東２条（旧）＊,自治体,42.92,143.05,6443300413,8,315.3,1.2246
1560431,芽室町東２条＊,自治体,42.9119,143.0508,6443209413,8,324.1,1.1964
1560500,幕別町忠類明和,気象庁,42.6176,143.3604,6343724822,10,384.9,1.0333
1560530,幕別町本町（旧）＊,自治体,42.9,143.35,6443228722,13,163,2.1489
1560531,幕別町忠類錦町（旧）＊,自治体,42.57,143.32,6343628523,8,449,0.9063
1560532,幕別町本町（旧２）＊,自治体,42.9,143.35,6443228722,13,163,2.1489
1560533,幕別町忠類錦町＊,自治体,42.5674,143.311,6343628422,8,452.1,0.9009
1560534,幕別町本町＊,自治体,42.9082,143.356,6443228834,8,343.4,1.1389
1560620,十勝池田町西１条＊,防災科研,42.9283,143.448297,6443331524,13,168.1,2.0932
1560730,豊頃町茂岩本町（旧）＊,自治体,42.8,143.5,6443146011,9,328.1,1.1839
1560731,豊頃町茂岩本町＊,自治体,42.801,143.5059,6443146012,9,308.9,1.2462
1560800,本別町北２丁目,気象庁,43.1246,143.6111,6443544844,10,347.2,1.1283
1560820,本別町向陽町＊,防災科研,43.121297,143.6183,6443544932,10,357.6,1.1001
1560870,本別通報所,気象庁,43.13,143.62,6443545941,3,402.8,0.9941
1560920,浦幌町桜町＊,防災科研,42.8087,143.6588,6443157221,10,285.6,1.3325
1570020,中札内村東２条＊,防災科研,42.697497,143.1356,6443013042,8,359.8,1.0945
1570130,更別村更別（旧）＊,自治体,42.65,143.18,6343718412,8,349.8,1.1209
1570131,更別村更別＊,自治体,42.6503,143.1879,6343718511,8,347.4,1.1278
1570320,十勝大樹町東本通＊,防災科研,42.498397,143.278697,6343529234,8,420.8,0.9577
1570321,十勝大樹町生花＊,防災科研,42.618097,143.420897,6343734321,10,324.9,1.1937
1570400,広尾町並木通,気象庁,42.2948,143.3173,6343325514,8,444.5,0.914
1570401,広尾町白樺通,気象庁,42.2913,143.2988,6343324344,8,461,0.8861
1570420,広尾町西４条＊,自治体,42.28,143.32,6343323541,16,260.2,1.4425
1600000,弟子屈町美里（旧）,気象庁,43.48,144.45,6544137542,10,316.2,1.2218
1600001,弟子屈町美里,気象庁,43.4809,144.4366,6544137442,5,257.1,1.4572
1600020,弟子屈町弟子屈＊,防災科研,43.507697,144.448497,6544230544,5,273.5,1.3824
1600021,弟子屈町サワンチサップ＊,防災科研,43.642697,144.390097,6544337111,5,291.9,1.3078
1610000,釧路市幣舞町（旧）,気象庁,42.98,144.38,6444337032,15,175.9,2.014
1610001,釧路市幸町,気象庁,42.9867,144.3782,6444338014,16,260.2,1.4425
1610002,釧路市音別町尺別,気象庁,42.9056,143.8312,6443268632,1,641.3,0.6689
1610009,釧路市幣舞町,気象庁,42.98,144.38,6444337032,15,175.9,2.014
1610020,釧路市黒金町＊,防災科研,42.984497,144.382397,6444338021,16,260.2,1.4425
1610021,釧路市阿寒町中央＊,防災科研,43.1141,144.122997,6444503942,10,307.9,1.2497
1610022,釧路市音別町直別＊,自治体,42.85,143.85,6443262722,13,172.1,2.0517
1610023,釧路市阿寒町阿寒湖温泉＊,防災科研,43.4369,144.085497,6544102624,8,404.4,0.9908
1610040,釧路市音別町本町＊,自治体,42.88,143.93,6443275432,16,260.2,1.4425
1610041,釧路市音別町中園＊,自治体,42.8927,143.9334,6443277421,10,243.4,1.527
1610130,釧路町別保（旧）＊,自治体,43,144.47,6444430721,9,305.7,1.2574
1610131,釧路町別保＊,自治体,42.996,144.466,6444339732,9,295.7,1.2935
1610200,厚岸町尾幌,気象庁,42.9972,144.6926,6444359532,10,294.6,1.2976
1610220,厚岸町真栄＊,防災科研,43.050897,144.849797,6444466722,16,260.2,1.4425
1610300,浜中町湯沸,気象庁,43.0828,145.1608,6445419244,9,301.6,1.2718
1610320,浜中町霧多布＊,自治体,43.08,145.13,6445419032,16,260.2,1.4425
1610321,浜中町茶内＊,防災科研,43.130889,145.02875,6445505232,9,280.8,1.3519
1610420,標茶町川上＊,防災科研,43.3033,144.5996,6444746724,8,272,1.389
1610421,標茶町塘路＊,防災科研,43.1486,144.4976,6444537944,8,316.4,1.2209
1610620,鶴居村鶴居東＊,防災科研,43.232997,144.3248,6444627544,8,284.9,1.3351
1610720,白糠町西１条＊,防災科研,42.9581,144.0697,6444304543,15,207.5,1.749
1650000,中標津町養老牛,気象庁,43.5875,144.7151,6544350731,5,285.5,1.3328
1650020,中標津町丸山＊,防災科研,43.554997,144.972597,6544276742,10,244.7,1.5201
1650100,標津町古多糠,気象庁,43.7756,145.0046,6545503012,9,292.9,1.3039
1650120,標津町北２条＊,防災科研,43.6619,145.130697,6545319014,18,194.5,1.8484
1650121,標津町薫別＊,防災科研,43.793797,145.056497,6545505423,10,288.1,1.3227
1650200,羅臼町春日,気象庁,43.94,145.1201,6545702943,1,641.3,0.6689
1650220,羅臼町緑町＊,防災科研,44.0202,145.1886,6645012513,10,306.8,1.2537
1650221,羅臼町岬町＊,防災科研,44.106,145.2478,6645112942,8,348.9,1.1234
1660000,別海町常盤,気象庁,43.3946,145.118,6545007914,9,273.4,1.383
1660020,別海町西春別＊,防災科研,43.4108,144.770397,6544069123,9,275.7,1.3732
1660022,別海町本別海＊,防災科研,43.385197,145.283997,6545026221,15,144.9,2.3746
1670000,根室市弥栄,気象庁,43.331,145.5857,6445749642,9,272.7,1.3858
1670001,根室市豊里,気象庁,43.3675,145.7388,6545054911,9,256.9,1.458
1670020,根室市牧の内＊,防災科研,43.3327,145.6003,6445749833,9,274.4,1.3784
1670021,根室市厚床＊,防災科研,43.232597,145.2604,6445627044,9,247.4,1.506
1670022,根室市落石東＊,防災科研,43.1948,145.5209,6445643123,9,242.1,1.5337
1670023,根室市珸瑶瑁＊,防災科研,43.368,145.8026,6545064411,9,246.1,1.5125
2000000,青森市花園,気象庁,40.822,140.7686,6140168132,15,183.8,1.9393
2000020,青森市中央＊,防災科研,40.819297,140.7501,6140168013,15,177.8,1.9955
2000030,青森市浪岡＊,自治体,40.7193,140.5936,6140046714,11,300.3,1.2768
2000100,五所川原市栄町,気象庁,40.7995,140.4429,6140135534,12,193.2,1.8587
2000101,五所川原市太田,気象庁,41.0602,140.4077,6140437221,3,437,0.9274
2000120,五所川原市敷島町＊,防災科研,40.815197,140.4473,6140137544,12,192.3,1.866
2000130,五所川原市金木町（旧）＊,自治体,40.9,140.45,6140238522,15,183.8,1.9393
2000131,五所川原市相内（旧）＊,自治体,41.05,140.35,6140426722,8,351.7,1.1159
2000132,五所川原市金木町＊,自治体,40.9029,140.4564,6140238623,8,345.1,1.134
2000133,五所川原市相内＊,自治体,41.0556,140.3459,6140426741,8,362.8,1.0866
2000200,平内町小湊,気象庁,40.9255,140.9527,6140371611,15,207.5,1.749
2000220,平内町東田沢＊,防災科研,40.9924,140.9155,6140379311,15,207.5,1.749
2000430,今別町今別＊,自治体,41.1818,140.4817,6140631843,9,244.3,1.5222
2000530,蓬田村蓬田＊,自治体,40.9717,140.656,6140356232,16,260.2,1.4425
2001430,板柳町板柳（旧）＊,自治体,40.7,140.45,6140034522,12,208.9,1.7396
2001431,板柳町板柳＊,自治体,40.696,140.4575,6140033641,12,212.3,1.7152
2001730,鶴田町鶴田＊,自治体,40.7588,140.4284,6140131412,12,201.6,1.7927
2002030,つがる市木造＊,自治体,40.8087,140.3801,6140137012,15,166,2.1152
2002031,つがる市森田町（旧）＊,自治体,40.78,140.35,6140123742,8,292.8,1.3046
2002032,つがる市柏＊,自治体,40.7853,140.4108,6140134222,12,201.4,1.7942
2002033,つがる市稲垣町（旧）＊,自治体,40.88,140.4,6140235231,12,178,1.993
2002034,つがる市車力町（旧）＊,自治体,40.95,140.37,6140324921,15,176.8,2.0049
2002035,つがる市車力町＊,自治体,40.9477,140.3596,6140323842,15,174.2,2.0309
2002036,つがる市森田町＊,自治体,40.7786,140.3365,6140123624,5,274.3,1.3791
2002037,つがる市稲垣町（旧２）＊,自治体,40.88,140.4,6140235231,12,178,1.993
2002038,つがる市稲垣町＊,自治体,40.8815,140.4017,6140235233,12,177.4,1.999
2002130,外ヶ浜町蟹田＊,自治体,41.0388,140.645,6140454141,16,260.2,1.4425
2002131,外ヶ浜町平舘（旧）＊,自治体,41.15,140.63,6140558012,11,321.8,1.2037
2002132,外ヶ浜町三厩（旧）＊,自治体,41.2,140.43,6140634412,15,207.5,1.749
2002133,外ヶ浜町平舘＊,自治体,41.1496,140.6348,6140557044,11,277.4,1.3658
2002134,外ヶ浜町三厩＊,自治体,41.1946,140.4337,6140633423,16,260.2,1.4425
2002230,中泊町中里（旧）＊,自治体,40.97,140.43,6140336414,15,202.8,1.7835
2002231,中泊町小泊（旧）＊,自治体,41.13,140.3,6140525431,16,260.2,1.4425
2002232,中泊町中里（旧２）＊,自治体,40.97,140.43,6140336414,15,202.8,1.7835
2002233,中泊町小泊＊,自治体,41.1305,140.3002,6140525431,16,260.2,1.4425
2002234,中泊町中里＊,自治体,40.9652,140.4398,6140335533,8,401.6,0.9965
2010000,弘前市和田町,気象庁,40.6114,140.4553,6040733614,11,307.1,1.2525
2010001,弘前市弥生,気象庁,40.6519,140.359,6040728821,5,322.1,1.2028
2010020,弘前市城東中央＊,防災科研,40.601797,140.498997,6040732922,8,316.3,1.2214
2010030,弘前市賀田＊,自治体,40.6163,140.4215,6040733343,8,311.3,1.2382
2010031,弘前市五所（旧）＊,自治体,40.58,140.4,6040639231,8,414,0.9711
2010032,弘前市五所＊,自治体,40.5853,140.3971,6040730122,8,382.5,1.0389
2010070,弘前通報所,気象庁,40.62,140.45,6040734524,11,304.7,1.2609
2010130,黒石市市ノ町＊,自治体,40.6414,140.5936,6040746734,8,375.7,1.0549
2010200,鰺ヶ沢町本町,気象庁,40.7797,140.2083,6140113641,16,260.2,1.4425
2010220,鰺ヶ沢町舞戸町＊,防災科研,40.778197,140.197597,6140113524,8,434.8,0.9314
2010300,深浦町深浦,気象庁,40.65,139.93,6039778412,16,260.2,1.4425
2010301,深浦町長慶平,気象庁,40.5955,140.0035,6040701014,2,400.3,0.9994
2010302,深浦町深浦岡町,気象庁,40.6464,139.9334,6039777441,8,452.5,0.9002
2010320,深浦町深浦中沢＊,防災科研,40.636297,139.9284,6039776414,8,475.2,0.8634
2010331,深浦町岩崎＊,自治体,40.5822,139.9267,6039679433,7,351.4,1.1167
2010730,西目屋村田代＊,自治体,40.5767,140.2963,6040629321,8,491.2,0.8394
2010830,藤崎町西豊田＊,自治体,40.6561,140.5028,6040748031,12,217,1.6841
2010831,藤崎町水木（旧）＊,自治体,40.68,140.55,6140041431,13,161.2,2.1686
